division,clase,archivo,ruta,R_media,R_std,R_mediana,G_media,G_std,G_mediana,B_media,B_std,B_mediana,H_media,H_std,H_mediana,S_media,S_std,S_mediana,V_media,V_std,V_mediana,L_media,L_std,L_mediana,A_media,A_std,A_mediana,LAB_B_media,LAB_B_std,LAB_B_mediana,hist_h_00,hist_h_01,hist_h_02,hist_h_03,hist_h_04,hist_h_05,hist_h_06,hist_h_07,hist_h_08,hist_h_09,hist_h_10,hist_h_11,hist_h_12,hist_h_13,hist_h_14,hist_h_15,hist_h_16,hist_h_17,hist_s_00,hist_s_01,hist_s_02,hist_s_03,hist_s_04,hist_s_05,hist_s_06,hist_s_07,hist_s_08,hist_s_09,hist_s_10,hist_s_11,hist_s_12,hist_s_13,hist_s_14,hist_s_15,hist_v_00,hist_v_01,hist_v_02,hist_v_03,hist_v_04,hist_v_05,hist_v_06,hist_v_07,hist_v_08,hist_v_09,hist_v_10,hist_v_11,hist_v_12,hist_v_13,hist_v_14,hist_v_15,lbp_00,lbp_01,lbp_02,lbp_03,lbp_04,lbp_05,lbp_06,lbp_07,lbp_08,lbp_09,lbp_10,lbp_11,lbp_12,lbp_13,lbp_14,lbp_15,lbp_16,lbp_17,glcm_contraste,glcm_disimilitud,glcm_homogeneidad,glcm_energia,glcm_correlacion,glcm_ASM,proporcion_oscura,proporcion_amarilla,proporcion_verde,proporcion_marron,proporcion_baja_saturacion,area_relativa_fruto
Train,Blackspot,Blackspot_cb392417.png,C:\MachinL\ProyectoFinal\Clean_dataset_segmented_yolo\Train\Blackspot\Blackspot_cb392417.png,128.01064247032025,34.227719315966695,135.0,92.20616674963419,26.276840400425737,95.0,24.786866492686286,28.304366456119077,14.0,19.753752394744385,1.8837127961273705,20.0,207.1816687031422,46.61594176693465,226.0,128.01107239293418,34.22862584863489,135.0,106.15624041473704,28.840916260743075,111.0,136.46679287786677,4.631026913408505,137.0,168.54185334359113,11.581351563210832,172.0,0.00012319420056883246,0.4030134677886963,0.5952567458152771,0.0015286137349903584,6.285418203333393e-05,0.0,5.0283347263757605e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0056669452751521e-05,0.0,0.007363996002823114,0.003474579192698002,0.0035676034167408943,0.00457578431814909,0.00858839601278305,0.014305612072348595,0.019105156883597374,0.021053636446595192,0.029257364571094513,0.032686688005924225,0.037745192646980286,0.046909332275390625,0.07211889326572418,0.1544603854417801,0.38790836930274963,0.1568790078163147,0.0,0.00012068002979503945,0.0032432759180665016,0.038680464029312134,0.07442940771579742,0.07608876377344131,0.10123294591903687,0.13542310893535614,0.19726157188415527,0.21931584179401398,0.11531982570886612,0.017503632232546806,0.011157874949276447,0.005000678822398186,0.0025292523205280304,0.002692673122510314,0.06608991324901581,0.04752027615904808,0.02956157922744751,0.02189839817583561,0.019328918308019638,0.02127237059175968,0.023839334025979042,0.029051203280687332,0.03386332094669342,0.02983059547841549,0.02412092126905918,0.02155395597219467,0.02091033011674881,0.0253754910081625,0.03480864688754082,0.0482393279671669,0.08888838440179825,0.41384702920913696,0.48042377367306843,0.2863859196065368,0.8742987856810838,0.4640205592226615,0.8871177941569551,0.21541597977958954,0.11647383003223162,0.7618907544010499,0.0,0.19917485028133533,0.013762551980409609,0.6261655612562165
Train,Blackspot,Blackspot_cc336f39.png,C:\MachinL\ProyectoFinal\Clean_dataset_segmented_yolo\Train\Blackspot\Blackspot_cc336f39.png,118.91368816712045,33.65822343017579,124.0,86.24211020890056,27.67051195954661,88.0,25.966561453388913,23.602041684642742,17.0,19.05455509240296,2.2092370932784804,19.0,197.07357540418764,47.72750402683866,218.0,118.91447365250704,33.657278121794654,124.0,99.10011324482568,29.903199097714683,102.0,135.7840830783317,3.497750817756058,136.0,164.999154278004,13.085127222359993,168.0,0.00042406574357300997,0.5462785959243774,0.45112642645835876,0.0020986434537917376,6.746500002918765e-05,0.0,4.8189285735134035e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003402163740247488,0.0032021780498325825,0.004204515367746353,0.006081487983465195,0.012391875497996807,0.025243958458304405,0.02754499763250351,0.03018335998058319,0.04062838852405548,0.04687853902578354,0.049555454403162,0.058557212352752686,0.0859648734331131,0.19502204656600952,0.3661133050918579,0.04502566158771515,6.505553756142035e-05,0.0008842734387144446,0.008290966972708702,0.0631641075015068,0.07851721346378326,0.09905789792537689,0.12085632234811783,0.17337782680988312,0.22541743516921997,0.14610028266906738,0.05931137502193451,0.012206346727907658,0.0056429654359817505,0.002920270897448063,0.0020480446983128786,0.0021396044176071882,0.03989832103252411,0.024774111807346344,0.02446088194847107,0.029248487204313278,0.027773896232247353,0.03783581778407097,0.04691227152943611,0.06878779828548431,0.07362600415945053,0.06892513483762741,0.05251668393611908,0.046905044466257095,0.03630340099334717,0.03890562057495117,0.03592029586434364,0.02568248100578785,0.07480182498693466,0.24672192335128784,0.42831732051732974,0.2827176072878934,0.872189501293793,0.40848969625049725,0.9021496760723299,0.16698052581133915,0.15092162012384647,0.7316290388646604,0.0,0.3427318507095873,0.009770378044960606,0.659983557260964
Train,Blackspot,Blackspot_cc3574b6.png,C:\MachinL\ProyectoFinal\Clean_dataset_segmented_yolo\Train\Blackspot\Blackspot_cc3574b6.png,114.83543999876079,27.36625215484858,115.0,92.20053854216687,26.70277723001734,91.0,23.569130122733913,24.857635676469187,14.0,22.26742775118629,2.4355111750053213,23.0,203.04175379896836,47.652221333162956,223.0,114.83825146769522,27.371910307246292,115.0,102.24074848583422,27.16281001214211,102.0,130.20196880276345,3.5579279497666807,130.0,167.05992895167577,11.515986924900618,170.0,0.0001626469602342695,0.11532702296972275,0.8808314204216003,0.00291215511970222,0.00061702576931566,2.8398675567586906e-05,0.00010326791380066425,1.0326791198167484e-05,0.0,7.745093171251938e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059817940928041935,0.0034439850132912397,0.003498200559988618,0.00518146762624383,0.01097737904638052,0.016667440533638,0.023232698440551758,0.03233576565980911,0.03406292200088501,0.03591658174991608,0.03758177533745766,0.04279680550098419,0.07354224473237991,0.18186770379543304,0.3873811662197113,0.10553206503391266,0.00019362733291927725,0.000931992894038558,0.002305456204339862,0.024985671043395996,0.06877642869949341,0.12051365524530411,0.2271610051393509,0.2657470703125,0.16504794359207153,0.0863371416926384,0.02056064084172249,0.007112577557563782,0.0033019916154444218,0.002140227472409606,0.00190529297105968,0.002979279262945056,0.06340133398771286,0.04083987697958946,0.03204403445124626,0.026754135265946388,0.026449494063854218,0.02976181171834469,0.03152511268854141,0.03377635404467583,0.036257363855838776,0.030631843954324722,0.025047631934285164,0.023780018091201782,0.023906521499156952,0.02848387137055397,0.037055108696222305,0.044343240559101105,0.08444475382566452,0.38149750232696533,0.3592835317491073,0.25393380464960347,0.8828950818259693,0.47025903144726217,0.8981587543596284,0.221206933456316,0.09719317812165992,0.8785543524843679,2.5816978277594476e-05,0.04841716106180068,0.012221757516613226,0.6366568047337278
Train,Blackspot,Blackspot_ccf9e94c.png,C:\MachinL\ProyectoFinal\Clean_dataset_segmented_yolo\Train\Blackspot\Blackspot_ccf9e94c.png,110.33665517367287,33.63033596613432,115.0,84.65827991090757,25.50775877964573,88.0,22.77862772610857,22.223212378785387,15.0,21.254779329302963,2.1508386243573523,21.0,202.11408317728248,46.95686904672988,222.0,110.33667603841198,33.63042323555588,115.0,95.28541659059731,28.791656190008826,100.0,132.27298903036342,3.8560114116047397,132.0,164.61279738773467,12.036469300441343,168.0,8.867514407029375e-05,0.17359723150730133,0.826084554195404,0.00022951212304178625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022090543061494827,0.00288455025292933,0.0029966982547193766,0.005234441254287958,0.012912665493786335,0.018929533660411835,0.02696506679058075,0.030397316440939903,0.03564740717411041,0.03732701763510704,0.04290833696722984,0.05671297013759613,0.07945553213357925,0.17077267169952393,0.35964030027389526,0.11500643938779831,1.3040462363278493e-05,0.0013588161673396826,0.02681640535593033,0.08672689646482468,0.10083145648241043,0.11238791793584824,0.1355503797531128,0.1764635294675827,0.2041536420583725,0.11481866240501404,0.030235614627599716,0.00471282284706831,0.002360323676839471,0.001343167619779706,0.0010432369308546185,0.0011840739753097296,0.06617512553930283,0.044016774743795395,0.03222298249602318,0.025376738980412483,0.022719092667102814,0.024383055046200752,0.027058959007263184,0.03233252093195915,0.036395929753780365,0.03134927153587341,0.025248942896723747,0.022956429049372673,0.023264184594154358,0.028764650225639343,0.038166824728250504,0.04481745883822441,0.08485950529575348,0.3898915648460388,0.4396300216986598,0.30669413268700085,0.8590057659045253,0.3886207020626873,0.8892101020497685,0.1511350448544072,0.2157466186082176,0.7479852486294475,0.0,0.07961984445336992,0.00733395579805019,0.625393703034959
Train,Blackspot,Blackspot_cee5439e.png,C:\MachinL\ProyectoFinal\Clean_dataset_segmented_yolo\Train\Blackspot\Blackspot_cee5439e.png,144.2353497837164,36.27565943083126,146.0,117.02964970226405,31.668721279305373,120.0,28.631189652127382,28.259833007232572,18.0,22.95440514757633,2.90151735409372,23.0,203.6306677245804,47.56906372969513,223.0,144.23613003903912,36.27595316062969,146.0,128.23166465891507,31.88737093560685,131.0,130.04774582655662,6.127648794956712,130.0,175.38994050553165,13.893508265247291,178.0,9.753191261552274e-05,0.09350410848855972,0.9027211666107178,0.003600772935897112,7.644393190275878e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003352988976985216,0.0035665049217641354,0.005822918843477964,0.00926289614289999,0.011843537911772728,0.01679394207894802,0.020426345989108086,0.026584036648273468,0.03142109140753746,0.03333482891321182,0.03466600552201271,0.046662431210279465,0.08203224837779999,0.188442200422287,0.36453211307525635,0.12125589698553085,2.635997816469171e-06,0.0002583277819212526,0.0012178309261798859,0.0023776700254529715,0.014998827129602432,0.06516449898481369,0.14904722571372986,0.13198967278003693,0.11416242271661758,0.137435644865036,0.17335374653339386,0.11571502685546875,0.06500370055437088,0.019501110538840294,0.005000487435609102,0.004771155770868063,0.057904962450265884,0.03206954896450043,0.03185339644551277,0.03165833279490471,0.03244385868310928,0.03955841809511185,0.04321718215942383,0.047698378562927246,0.04919562488794327,0.042689982801675797,0.035435717552900314,0.03289725258946419,0.03216708078980446,0.036181703209877014,0.03969021886587143,0.034149348735809326,0.07720836997032166,0.30398061871528625,0.44915569558941704,0.30282969134886695,0.8625261189225726,0.3769240296816716,0.914609919657612,0.14214896220392265,0.01885529163360686,0.9468582861270076,0.0,0.04041248092196656,0.01137433012708145,0.6002341679522171
Train,Blackspot,Blackspot_cf09088a.png,C:\MachinL\ProyectoFinal\Clean_dataset_segmented_yolo\Train\Blackspot\Blackspot_cf09088a.png,129.9046419279748,36.02035008750085,137.0,92.48329910082614,27.198520644881143,96.0,27.465441142909306,24.206466084676855,19.0,18.82749326760692,1.915050491898205,19.0,200.066609612488,44.533783965076644,218.0,129.9046419279748,36.02035008750085,137.0,106.85981788306175,30.23201774405372,112.0,137.2932356565795,3.9781152401317574,137.0,167.7246200191702,13.066678327769992,171.0,0.00027157788281328976,0.6393650770187378,0.36022868752479553,0.00013464786752592772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033479391131550074,0.003505408763885498,0.0030717970803380013,0.003772422205656767,0.007346296217292547,0.012953580357134342,0.023259848356246948,0.03206672891974449,0.0405837781727314,0.04903464391827583,0.051230087876319885,0.06200876459479332,0.09126842767000198,0.20072801411151886,0.35264959931373596,0.06317266821861267,2.2821670881967293e-06,0.0008809165447019041,0.012310009449720383,0.04141448810696602,0.06433885544538498,0.07278972119092941,0.08874891698360443,0.12569491565227509,0.16434799134731293,0.22396047413349152,0.1571774184703827,0.03217855840921402,0.0076406956650316715,0.003733625402674079,0.0022524988744407892,0.002528641140088439,0.06215938553214073,0.04170432314276695,0.03154183179140091,0.02586151845753193,0.022481627762317657,0.02501939795911312,0.028458625078201294,0.03499246761202812,0.040538135915994644,0.03563147410750389,0.028855720534920692,0.026390980929136276,0.025204254314303398,0.030282076448202133,0.03732484206557274,0.04289333149790764,0.08446072041988373,0.37619927525520325,0.4849398780053762,0.3217462927516382,0.8544689077629526,0.4067758235393382,0.8929762569014708,0.16559448093172952,0.11894655164544252,0.7010132822127892,0.0,0.3980190789173399,0.009386553471176229,0.6898202009102515
Train,Blackspot,Blackspot_cf19664e.png,C:\MachinL\ProyectoFinal\Clean_dataset_segmented_yolo\Train\Blackspot\Blackspot_cf19664e.png,133.159284725149,31.73831901116056,136.0,104.54336805346499,26.193328082321322,106.0,28.28637485700524,28.046537501044003,18.0,21.74997170208923,2.930227451084336,22.0,200.3652212655789,49.637528690146944,222.0,133.16300078270817,31.735639228364143,136.0,116.51193449334698,27.24963928000082,119.0,131.94646035282076,5.042421465278011,132.0,170.92879041483533,12.968257348515271,174.0,0.00014449996524490416,0.20095610618591309,0.7936540246009827,0.0052116322331130505,1.926666300278157e-05,0.0,0.0,7.224998626043089e-06,0.0,4.8166657506953925e-06,2.4083328753476962e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004440965596586466,0.00438316585496068,0.006890240125358105,0.012927930802106857,0.01685110479593277,0.019071588292717934,0.024027936160564423,0.025366969406604767,0.02704557776451111,0.03172978386282921,0.03290745988488197,0.04522126540541649,0.07921247184276581,0.21307966113090515,0.39231982827186584,0.06452405452728271,0.0,5.779998900834471e-05,0.0001228249748237431,0.0017604912864044309,0.04914925619959831,0.10138840228319168,0.10166054219007492,0.15443193912506104,0.17931964993476868,0.20636039972305298,0.14134986698627472,0.04643988236784935,0.007046781945973635,0.004491540603339672,0.0022493829019367695,0.00417123269289732,0.06695165485143661,0.04130290821194649,0.03353121876716614,0.027845144271850586,0.027245469391345978,0.028678426519036293,0.030566560104489326,0.032746102660894394,0.03441507741808891,0.0309807937592268,0.027780119329690933,0.027368294075131416,0.029198627918958664,0.033726293593645096,0.04019748419523239,0.04018785059452057,0.08267806470394135,0.36459991335868835,0.34915438835093954,0.2524854810994346,0.8827323581968857,0.44048141651156525,0.9069475544786598,0.1941057825765728,0.05109037268950569,0.8619688120898308,0.00017821662953820217,0.12225660786320669,0.014004455415738455,0.6487890625
Train,Blackspot,Blackspot_d016f563.png,C:\MachinL\ProyectoFinal\Clean_dataset_segmented_yolo\Train\Blackspot\Blackspot_d016f563.png,132.23227983442214,33.089891223724166,138.0,82.79730935985718,24.79923579925391,84.0,24.386268220430424,24.09708824217442,16.0,16.138774449218214,2.1336083121775373,16.0,207.99941145312224,40.942360118890434,224.0,132.23257656013968,33.0901962112086,138.0,101.29978125674377,27.275966772957226,105.0,143.88310478096247,5.561369397302414,145.0,167.37368067408235,11.101870480902146,171.0,0.0011427619028836489,0.9856271743774414,0.012472289614379406,0.0005860946257598698,5.395013067754917e-05,1.7165950339403935e-05,3.187962283845991e-05,1.226139283971861e-05,9.80911499937065e-06,2.452278567943722e-05,0.0,0.0,0.0,0.0,0.0,4.904557499685325e-06,0.0,1.7165950339403935e-05,0.003521472215652466,0.0027097680140286684,0.002866713795810938,0.0037593431770801544,0.005701547954231501,0.009272065944969654,0.015488591976463795,0.02175416424870491,0.02562631107866764,0.03254418820142746,0.03838306665420532,0.047880738973617554,0.07801434397697449,0.20747503638267517,0.42128676176071167,0.08371588587760925,2.4522787498426624e-06,0.00020844368555117399,0.004097757861018181,0.031987521797418594,0.04893767461180687,0.06123094633221626,0.08940272033214569,0.12706972658634186,0.22113913297653198,0.25533124804496765,0.11607370525598526,0.02183263748884201,0.0082175862044096,0.00498057808727026,0.0036612520925700665,0.005826613865792751,0.06993408501148224,0.048628684133291245,0.03114393912255764,0.02185225486755371,0.019353382289409637,0.02052311971783638,0.021462343633174896,0.025206971913576126,0.029599003493785858,0.025511054322123528,0.021994486451148987,0.020645733922719955,0.02157760038971901,0.02676907368004322,0.03725992143154144,0.04895729199051857,0.09064602851867676,0.41893503069877625,0.36889177444339516,0.24422082237951692,0.8897531408037167,0.46697298613458327,0.8965959704777198,0.21813395081149753,0.08523384929276284,0.22174239303160498,0.0,0.8850298197084732,0.008479979597041571,0.6550526006351592
Train,Blackspot,Blackspot_d0d26212.png,C:\MachinL\ProyectoFinal\Clean_dataset_segmented_yolo\Train\Blackspot\Blackspot_d0d26212.png,111.02981393866595,37.63541508234968,115.0,79.34896183168681,27.329568934302944,80.0,21.96007648371044,24.09526561041915,13.0,19.60615791925085,2.2001560658641703,20.0,205.71591939793592,45.31524695072895,224.0,111.03000759934302,37.63555708636359,115.0,91.57958473267472,31.195012712525305,95.0,135.6985316108156,5.167260970274993,135.0,163.71411516681783,11.809095515875478,166.0,0.00020836907788179815,0.47696664929389954,0.522001326084137,0.0007942538941279054,2.9416811230476014e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026720270980149508,0.0026720270980149508,0.0030740569345653057,0.00403990875929594,0.008518618531525135,0.016382712870836258,0.02274409867823124,0.0264212004840374,0.03292231634259224,0.0386316291987896,0.04162478819489479,0.04783663898706436,0.06943348050117493,0.16831564903259277,0.37468191981315613,0.1400289237499237,6.863923044875264e-05,0.0016326330369338393,0.04828524589538574,0.08477924764156342,0.09807565063238144,0.10223322361707687,0.13179221749305725,0.16459687054157257,0.17539283633232117,0.12082219868898392,0.04882210120558739,0.010300787165760994,0.004557154607027769,0.0026279017329216003,0.0023190253414213657,0.0036942611914128065,0.0699850469827652,0.04670654237270355,0.03148088976740837,0.023420684039592743,0.019893119111657143,0.021305125206708908,0.022878924384713173,0.027450788766145706,0.03157404437661171,0.02796313166618347,0.024440467357635498,0.023349594324827194,0.023996764793992043,0.02948790229856968,0.038369327783584595,0.04593435302376747,0.0880175530910492,0.40374574065208435,0.39957562783429157,0.2591009035564701,0.8831550239932885,0.41906817814897857,0.916183448186182,0.17569440993786997,0.23284141887088472,0.6010393940136788,1.2257004878287942e-05,0.2785330816561665,0.007761135488931924,0.6519776052013726
Train,Blackspot,Blackspot_d0e08b7e.png,C:\MachinL\ProyectoFinal\Clean_dataset_segmented_yolo\Train\Blackspot\Blackspot_d0e08b7e.png,111.21999211306306,33.34343804862294,115.0,81.28574118125962,25.587134731258644,82.0,23.236735316940376,27.08709661939885,14.0,20.165261859027364,2.2445143781651478,20.0,204.35002989403517,46.0397644326414,222.0,111.22089020620524,33.345158057640695,115.0,93.2117617127374,28.410215858982685,95.0,134.76027782371423,4.592618358153962,135.0,163.9033417715078,10.425629459624883,167.0,8.904606511350721e-05,0.41736653447151184,0.5802546739578247,0.002081133658066392,0.0001857246388681233,1.0176692740060389e-05,1.2720865925075486e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044599357061088085,0.0034117363393306732,0.0043098293244838715,0.005953365471214056,0.00893004797399044,0.016659246757626534,0.023167241364717484,0.026037069037556648,0.026001449674367905,0.030084848403930664,0.038055744022130966,0.05343018099665642,0.08523234724998474,0.19354797899723053,0.3718436360359192,0.1088753491640091,0.0,0.0032285558991134167,0.032573048025369644,0.055987074971199036,0.08683517575263977,0.11067153513431549,0.1588403731584549,0.24677716195583344,0.18532520532608032,0.0822582095861435,0.015567796304821968,0.006416404619812965,0.004813575651496649,0.0025797917041927576,0.0023915227502584457,0.0057345665991306305,0.06771571189165115,0.046576179563999176,0.03041050210595131,0.0230705626308918,0.020686673000454903,0.022274237126111984,0.02366589941084385,0.027344774454832077,0.032384779304265976,0.02791975624859333,0.023052753880620003,0.022022362798452377,0.022699113935232162,0.02668328769505024,0.035931359976530075,0.04722494259476662,0.08771800249814987,0.41261911392211914,0.5927817708810019,0.3255850381368422,0.8599134122954816,0.45266389079182967,0.8504877269985063,0.20500135386941715,0.17862385671216496,0.7299818091615677,2.544173207311954e-06,0.1960463548358372,0.011217259671038404,0.6595059598915407
Train,Blackspot,Blackspot_d1607032.png,C:\MachinL\ProyectoFinal\Clean_dataset_segmented_yolo\Train\Blackspot\Blackspot_d1607032.png,121.0032593013827,28.520885803999672,126.0,90.37378236923304,21.93381293723533,92.0,23.523107341062985,25.580220525300177,14.0,20.62372708221443,2.227021672093896,21.0,205.42090797080846,47.426749768198086,226.0,121.0042676312935,28.522971624337796,126.0,102.89025790077822,24.204330128274965,106.0,134.14437283459176,4.343686031794,134.0,167.46735433186956,11.528876132202514,171.0,0.00016586105630267411,0.28567591309547424,0.7116439938545227,0.002274665981531143,0.00022904621437191963,2.632715222716797e-06,7.898145668150391e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00531281903386116,0.003993828780949116,0.004125464707612991,0.006494908127933741,0.01269232016056776,0.01937941648066044,0.022578164935112,0.024794911965727806,0.02415252849459648,0.02770669385790825,0.032237596809864044,0.03836655989289284,0.05976789817214012,0.16870702803134918,0.46472951769828796,0.08496034890413284,7.898145668150391e-06,0.0015612001297995448,0.011236428283154964,0.030444718897342682,0.05103781446814537,0.09205025434494019,0.12101275473833084,0.22085846960544586,0.2506502866744995,0.19657957553863525,0.013203066773712635,0.003943807445466518,0.0037410883232951164,0.001311092171818018,0.000992533634416759,0.0013690119376406074,0.05041912943124771,0.03586021438241005,0.028575491160154343,0.027485545724630356,0.024660643190145493,0.03009456768631935,0.03539159148931503,0.045029960572719574,0.05124053359031677,0.0480496846139431,0.039780326187610626,0.036992281675338745,0.03281416371464729,0.035531122237443924,0.0381164513528347,0.0359102338552475,0.07763087004423141,0.3264171779155731,0.4519899134509334,0.2843969527069761,0.8729700676507389,0.466737213227875,0.8357995244311796,0.21797003111055674,0.09428806116323887,0.8065507218905001,0.0,0.15841573731821101,0.012468539053696858,0.6291498337830385
Train,Blackspot,Blackspot_d19318e3.png,C:\MachinL\ProyectoFinal\Clean_dataset_segmented_yolo\Train\Blackspot\Blackspot_d19318e3.png,106.22956958760021,26.886903043142187,107.0,90.34766558813392,26.80464868708789,93.0,27.81346275726342,25.509539293016303,18.0,23.48262450381934,2.7955684277693704,24.0,190.68295362309172,49.2218336352323,210.0,106.2407196148415,26.886358482776224,107.0,98.49887810356138,27.585755884402577,101.0,127.35516861803262,3.6727990467409115,128.0,163.5846915062766,10.983002738202197,166.0,0.00012230784341227263,0.08035402745008469,0.9091630578041077,0.0103427954018116,1.5566452930215746e-05,0.0,2.22377889258496e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032089129090309143,0.003898284398019314,0.005919699557125568,0.010832026600837708,0.017957014963030815,0.021690739318728447,0.03011663630604744,0.03723717853426933,0.046299077570438385,0.052238788455724716,0.0593726709485054,0.0751815140247345,0.11390417814254761,0.2011452466249466,0.28097444772720337,0.040023572742938995,0.0,4.44755778516992e-06,0.003275626339018345,0.05971068516373634,0.11504720151424408,0.133035346865654,0.2630552351474762,0.23024116456508636,0.1378387063741684,0.03587844967842102,0.010160445235669613,0.004947907757014036,0.002652968280017376,0.0017389950808137655,0.0011897217482328415,0.001223078346811235,0.047688938677310944,0.02890690229833126,0.028119683265686035,0.029629629105329514,0.03023894503712654,0.0391407310962677,0.04757997393608093,0.06065579131245613,0.06573045253753662,0.05868774652481079,0.04496258497238159,0.037597429007291794,0.03272068127989769,0.03553153946995735,0.03603411093354225,0.030737072229385376,0.0704137310385704,0.27562403678894043,0.5475107189518698,0.3464716331249382,0.8450518085231671,0.4205120661672782,0.8521685863594952,0.17695453749498777,0.17803795990526702,0.792610382823532,0.0,0.03548928694530616,0.011628139697788451,0.7026328125
Train,Blackspot,Blackspot_d1c6a382.png,C:\MachinL\ProyectoFinal\Clean_dataset_segmented_yolo\Train\Blackspot\Blackspot_d1c6a382.png,114.05170609528058,32.422291053536945,114.0,84.50775297338231,29.46720597541663,84.0,25.304391513514705,35.910482003807886,13.0,20.334915706173703,3.428922564712933,20.0,201.14188909339103,58.557412402290815,227.0,114.07112835355618,32.46791978195181,114.0,96.49929050551788,30.719104098567772,96.0,134.73101704012137,4.3798063277561035,135.0,163.9235363459686,13.046727136518193,168.0,0.0009263865649700165,0.40558820962905884,0.564774751663208,0.024632569402456284,0.0013430154649540782,0.0026492695324122906,8.577653352404013e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03217355161905289,0.004033947829157114,0.00432558823376894,0.007384134456515312,0.013099302537739277,0.01813070848584175,0.02209603600203991,0.024051740765571594,0.026568669825792313,0.027198513969779015,0.0347738079726696,0.039417993277311325,0.05481855943799019,0.12972597777843475,0.39911577105522156,0.1630856990814209,7.352274224103894e-06,0.0006886630435474217,0.004499591886997223,0.055073436349630356,0.08774694800376892,0.11812654137611389,0.20055779814720154,0.23142264783382416,0.15085642039775848,0.07997804135084152,0.03146038204431534,0.015028049238026142,0.01773613691329956,0.0016346556367352605,0.0014557503163814545,0.0037276032380759716,0.0672120451927185,0.04482191428542137,0.03249460086226463,0.025316331535577774,0.022223474457859993,0.02342434599995613,0.024644823744893074,0.029249798506498337,0.034398842602968216,0.031492240726947784,0.024831080809235573,0.024389944970607758,0.02530897967517376,0.030685942620038986,0.039655718952417374,0.04414305463433266,0.08904339373111725,0.3866634666919708,0.5012735464769048,0.2748304576470267,0.8816942144178845,0.4817156528637924,0.8929917369710016,0.23213256258803644,0.1480159887461186,0.7571078113014261,0.0,0.19383781372767667,0.03963366067292917,0.6672460933667362
Train,Blackspot,Blackspot_d1eeded8.png,C:\MachinL\ProyectoFinal\Clean_dataset_segmented_yolo\Train\Blackspot\Blackspot_d1eeded8.png,136.41419442409907,34.076908940856946,142.0,94.85334757882617,26.97359323299132,98.0,24.107849132167264,22.96270067469361,17.0,18.60212517666875,1.514750590799742,19.0,209.27265783714893,40.87109790606842,225.0,136.41419442409907,34.076908940856946,142.0,110.48955666503157,29.26380982531494,115.0,138.8159777985338,3.423999752183042,139.0,170.77314724598338,12.353012519184405,174.0,6.719572411384434e-05,0.7345343232154846,0.2653648555278778,3.359786205692217e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019777941051870584,0.0023518502712249756,0.0027595043648034334,0.003892872016876936,0.007015233393758535,0.010339181870222092,0.013987909071147442,0.019536035135388374,0.02694772370159626,0.031145216897130013,0.039788827300071716,0.05400744080543518,0.07644408941268921,0.18892301619052887,0.39365044236183167,0.1272328644990921,0.0,1.3439143913274165e-05,0.007940294221043587,0.03270191699266434,0.03685685247182846,0.05591132119297981,0.0766075998544693,0.11543776839971542,0.19607038795948029,0.22754710912704468,0.17570112645626068,0.05629657581448555,0.006983875297009945,0.004184053745120764,0.0030618850141763687,0.004685781430453062,0.02136823907494545,0.014776338823139668,0.01855049841105938,0.024595873430371284,0.022873423993587494,0.03611322119832039,0.05000705644488335,0.08873418718576431,0.09763090312480927,0.10694871097803116,0.07708021253347397,0.07101915776729584,0.042550571262836456,0.04043838381767273,0.031537190079689026,0.018068930134177208,0.0777185708284378,0.15998853743076324,0.3460969750405523,0.23839527392906484,0.8908268913648962,0.42729258966228173,0.9246160806607069,0.18267564313025197,0.07751250400374504,0.769583632914256,0.0,0.4392360294496446,0.006587420513061729,0.6975890625
